"","version","doi","v1","v2","v3","v4","v5","v6"
"4284","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4284,"verhalten",2.25,1.15119540691376,3,3
"4285","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4285,"verharmlos",2.39344263076782,1.11473000049591,3,3
"4286","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4286,"verharmlosend",2.47368431091309,0.904827833175659,3,3
"4287","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4287,"verharmlosung",2.125,1.47560811042786,3,3
"4288","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4288,"verharmlosungsstrategie",2.81818175315857,1.07871973514557,3,3
"4289","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4289,"verharren",2.54999995231628,0.686332762241364,3,3
"4290","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4290,"verheddern",2.23333334922791,1.03115320205688,2,2
"4291","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4291,"verhedderung",2.10526323318481,0.875261008739471,3,3
"4292","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4292,"verheerend",2.37681150436401,1.36805522441864,3,3
"4293","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4293,"verheimlicht",2.70000004768372,1.15950179100037,3,3
"4294","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4294,"verherrlichen",2.90909099578857,1.13618183135986,3,3
"4295","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4295,"verherrlichend",2.90000009536743,1.19721901416779,3,3
"4296","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4296,"verherrlichung",3.09999990463257,0.31622776389122,3,3
"4297","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4297,"verhetzend",2.90000009536743,1.19721901416779,3,3
"4298","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4298,"verhetzung",2.20689654350281,1.29226577281952,3,3
"4299","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4299,"verhinderer",2.54999995231628,0.998683333396912,3,3
"4300","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4300,"verhindern",1.46192896366119,1.34214222431183,0,0
"4301","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4301,"verhindert",1.8048779964447,1.5036541223526,3,3
"4302","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4302,"verhinderung",3.09999990463257,0.737864792346954,3,3
"4303","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4303,"verhängnis",2.25274729728699,1.31312525272369,3,3
"4304","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4304,"verhängnisvoll",2.43333339691162,0.858359813690186,3,3
"4305","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4305,"verhärten",2.90000009536743,0.567646205425262,3,3
"4306","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4306,"verhärtung",1.20000004768372,1.31656122207642,0,0
"4307","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4307,"verhöhnen",2.45000004768372,0.998683333396912,3,3
"4308","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4308,"verhöhnung",2.71000003814697,0.967084527015686,3,3
"4309","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4309,"verhör",2.34375,1.4725307226181,3,3
"4310","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4310,"verhüllung",2.44444441795349,1.01379370689392,3,3
"4311","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4311,"verirren",2.18181824684143,1.16774845123291,3,3
"4312","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4312,"verjuxen",2.40000009536743,1.04629671573639,2,2
"4313","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4313,"verkehrschaos",2.45454549789429,1.0357254743576,3,3
"4314","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4314,"verkehrt",2.90000009536743,0.788068950176239,3,3
"4315","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4315,"verkleiden",1.375,1.50594067573547,0,0
"4316","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4316,"verkleidet",2.59999990463257,1.07496774196625,3,3
"4317","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4317,"verkleinerung",1,1.29099440574646,0,0
"4318","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4318,"verklären",2.20000004768372,0.95145320892334,3,3
"4319","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4319,"verknappung",2.70000004768372,0.674948573112488,3,3
"4320","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4320,"verkneifen",1.81818187236786,0.981649816036224,2,2
"4321","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4321,"verknüpfen",0.25,0.866025388240814,0,0
"4322","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4322,"verkommen",2.43169403076172,1.07646191120148,3,3
"4323","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4323,"verkrampfen",2.20000004768372,1.22927260398865,3,3
"4324","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4324,"verkündet",2.21428561210632,1.52812457084656,3,3
"4325","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4325,"verkürzen",1.66666662693024,1.35400640964508,0,0
"4326","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4326,"verlagern",1.5,1.30294835567474,0,0
"4327","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4327,"verlernen",2.59999990463257,0.843274056911469,3,3
"4328","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4328,"verlesen",1.22727274894714,1.10977554321289,2,2
"4329","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4329,"verletzen",2.09574460983276,1.42231941223145,3,3
"4330","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4330,"verletzt",0.967741906642914,1.49407434463501,0,0
"4331","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4331,"verletzung",1.79661011695862,1.29694151878357,2,2
"4332","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4332,"verleugnen",2.42105269432068,0.768533170223236,2,3
"4333","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4333,"verleugnung",3.29999995231628,0.674948573112488,3,3
"4334","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4334,"verleumden",2.58620691299438,0.945562601089478,3,3
"4335","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4335,"verleumderisch",2.18181824684143,1.16774845123291,3,3
"4336","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4336,"verleumdung",2.61111116409302,1.22825372219086,3,3
"4337","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4337,"verleumdungskampagne",2.07317066192627,1.48980271816254,3,3
"4338","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4338,"verlieren",1.58358657360077,1.38144433498383,0,0
"4339","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4339,"verlogen",2.90243911743164,0.80015242099762,3,3
"4340","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4340,"verlogenheit",2.59999990463257,1.09234631061554,3,3
"4341","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4341,"verloren",1.4375,1.63171684741974,0,0
"4342","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4342,"verlottern",2.90000009536743,1.19721901416779,3,3
"4343","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4343,"verluderung",3.2333333492279,0.678910553455353,3,3
"4344","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4344,"verlust",2.03703713417053,1.54141521453857,3,3
"4345","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4345,"verlängern",0.777777791023254,1.1875422000885,0,0
"4346","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4346,"verlängert",2.29999995231628,0.987857341766357,3,3
"4347","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4347,"vermeiden",1.14374995231628,1.34045362472534,0,0
"4348","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4348,"vermeidung",0.363636374473572,0.924416303634644,0,0
"4349","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4349,"vermeintlich",1.86363637447357,1.11210906505585,2,2
"4350","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4350,"vermelden",2.04761910438538,1.16086995601654,3,3
"4351","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4351,"vermessen",1.30769228935242,1.0315535068512,2,2
"4352","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4352,"vermiesen",1.97272729873657,1.07906770706177,2,2
"4353","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4353,"vermiesung",2.20000004768372,1.03279554843903,2,2
"4354","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4354,"vermischen",2.70000004768372,0.87690681219101,3,3
"4355","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4355,"vermischung",2.20000004768372,0.918936610221863,3,3
"4356","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4356,"vermissen",1.94680845737457,1.14879107475281,2,2
"4357","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4357,"vermurksten",1.85000002384186,1.22581875324249,3,3
"4358","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4358,"vermuten",1.86206901073456,1.25912868976593,3,3
"4359","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4359,"vermögensverschleierung",2.59999990463257,1.17378783226013,3,3
"4360","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4360,"vernachlässigen",1.80722892284393,1.23424541950226,3,3
"4361","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4361,"vernachlässigend",0.777777791023254,0.971825301647186,0,0
"4362","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4362,"vernachlässigung",2.70000004768372,0.794376790523529,3,3
"4363","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4363,"vernaderer",2.41379308700562,1.23973619937897,3,3
"4364","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4364,"vernadern",1.88888883590698,1.16666662693024,2,2
"4365","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4365,"vernadert",1.77777779102325,1.48136568069458,2,2
"4366","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4366,"vernaderung",2.09999990463257,1.16528737545013,3,3
"4367","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4367,"verneinen",0.964285731315613,1.24616456031799,0,0
"4368","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4368,"verneint",1.22222220897675,1.30170822143555,1,1
"4369","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4369,"verneinung",1.60000002384186,1.26491105556488,1,1
"4370","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4370,"vernichten",2.37313437461853,1.23038983345032,3,3
"4371","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4371,"vernichtend",2.89743590354919,0.717996895313263,3,3
"4372","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4372,"vernichtung",1.90476191043854,1.33808672428131,3,3
"4373","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4373,"vernichtungsfeldzug",3.59999990463257,0.516397774219513,4,4
"4374","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4374,"verpassen",1.57142853736877,1.3464720249176,0,0
"4375","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4375,"verpetzen",2.05999994277954,1.05772185325623,2,2
"4376","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4376,"verpflichtend",1.39361703395844,1.29696154594421,0,0
"4377","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4377,"verplanen",2.29999995231628,1.15950179100037,1,2
"4378","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4378,"verpolitisiert",1,1.01709520816803,1,1
"4379","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4379,"verpolitisierung",1.25999999046326,1.12140583992004,0,0
"4380","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4380,"verrat",3.09999990463257,0.875595033168793,4,4
"4381","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4381,"verraten",2.26519346237183,1.31079006195068,3,3
"4382","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4382,"verrechnen",1.87272727489471,1.24965381622314,2,2
"4383","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4383,"verrechnet",0.300000011920929,0.948683321475983,0,0
"4384","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4384,"verrechnung",1.39999997615814,1.26491105556488,0,2
"4385","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4385,"verrenken",1.70000004768372,1.33749353885651,3,3
"4386","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4386,"verrenkung",1.9487179517746,1.16102766990662,3,3
"4387","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4387,"verringern",1.57142853736877,1.52017247676849,0,0
"4388","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4388,"verringert",2.09999990463257,0.875595033168793,3,3
"4389","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4389,"verringerung",2.20000004768372,1.39924788475037,3,3
"4390","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4390,"verrohung",2.5,1.1002391576767,3,3
"4391","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4391,"verräter",2.79999995231628,0.833508729934692,3,3
"4392","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4392,"verräumt",2,1.09544515609741,2,2
"4393","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4393,"verräumung",2.20000004768372,1.13529241085052,3,3
"4394","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4394,"verrückt",1.8217054605484,1.24655532836914,2,2
"4395","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4395,"versagen",2.54545450210571,1.04803681373596,3,3
"4396","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4396,"versatzstück",2.75,0.966545641422272,3,3
"4397","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4397,"verschandeln",2.4590163230896,0.99287074804306,3,3
"4398","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4398,"verschandelung",2.29999995231628,0.674948573112488,2,2
"4399","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4399,"verscherbeln",2.84999990463257,0.812727689743042,3,3
"4400","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4400,"verscherzen",1.93220341205597,0.99765944480896,2,2
"4401","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4401,"verscherzung",2.20000004768372,1.03279554843903,3,2
"4402","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4402,"verscheuchen",2.49019598960876,1.06531774997711,3,3
"4403","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4403,"verscheuchung",2.70000004768372,0.823272585868835,3,3
"4404","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4404,"verschieben",1.51470589637756,1.36581552028656,0,0
"4405","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4405,"verschieden",1.31578946113586,1.36973023414612,0,0
"4406","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4406,"verschießen",2,1,3,3
"4407","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4407,"verschlafen",2.50704216957092,0.908267438411713,3,3
"4408","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4408,"verschlagen",3.09999990463257,0.737864792346954,3,3
"4409","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4409,"verschlampen",2.84999990463257,0.921258866786957,3,3
"4410","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4410,"verschlechter",3,0.471404522657394,3,3
"4411","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4411,"verschlechtern",2.63461542129517,1.15519022941589,3,3
"4412","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4412,"verschlechternd",2.29999995231628,0.948683321475983,2,2
"4413","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4413,"verschlechterung",2.40000009536743,1.19775426387787,3,3
"4414","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4414,"verschleiern",2.63366341590881,1.00720179080963,3,3
"4415","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4415,"verschleierung",2.62745094299316,1.11284828186035,3,3
"4416","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4416,"verschleißen",3,0.471404522657394,3,3
"4417","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4417,"verschleppen",2.17142868041992,1.11604154109955,3,3
"4418","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4418,"verschleppung",2.53658533096313,0.809245347976685,3,3
"4419","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4419,"verschleudern",2.66336631774902,1.03225219249725,3,3
"4420","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4420,"verschleuderung",2.75,0.869718492031097,3,3
"4421","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4421,"verschließen",2.40909099578857,1.2212051153183,3,3
"4422","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4422,"verschlingen",2.10309267044067,1.10382413864136,3,3
"4423","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4423,"verschlingung",2.59999990463257,0.843274056911469,3,3
"4424","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4424,"verschlossen",2.30303025245667,1.18545472621918,3,3
"4425","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4425,"verschlungen",2.29999995231628,0.571240544319153,2,2
"4426","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4426,"verschluss",2.09999990463257,1.1192102432251,3,3
"4427","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4427,"verschmockt",1.44444441795349,1.01379370689392,2,2
"4428","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4428,"verschmutzung",2,1.33333337306976,2,2
"4429","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4429,"verschnupft",1.81818187236786,1.07871973514557,2,2
"4430","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4430,"verschriehen",2.22222232818604,1.09290647506714,3,3
"4431","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4431,"verschrottung",2.90000009536743,0.31622776389122,3,3
"4432","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4432,"verschulden",2.4761905670166,0.813575267791748,3,3
"4433","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4433,"verschuldensprinzip",1.20000004768372,1.54919338226318,0,0
"4434","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4434,"verschuldung",1.98000001907349,1.31794142723083,3,3
"4435","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4435,"verschweigen",2.04545450210571,1.15247130393982,3,3
"4436","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4436,"verschwenden",2.46153855323792,0.938533246517181,3,3
"4437","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4437,"verschwendet",2,0.942809045314789,2,2
"4438","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4438,"verschwendung",2.79999995231628,1.0426789522171,3,3
"4439","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4439,"verschwendungspolitik",2.4761905670166,0.928388237953186,3,3
"4440","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4440,"verschwiegen",2.55737709999084,0.957855045795441,3,3
"4441","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4441,"verschwinden",1.50909090042114,1.35078203678131,0,0
"4442","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4442,"verschwören",1.90909087657928,1.04446589946747,2,2
"4443","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4443,"verschwörung",2.4731183052063,1.14769518375397,3,3
"4444","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4444,"verschwörungstheorie",2.56896543502808,0.75188809633255,3,3
"4445","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4445,"verschämt",2.38372087478638,0.9351766705513,2,2
"4446","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4446,"verschärfen",1.46987950801849,1.26237630844116,0,0
"4447","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4447,"verschärft",2.41666674613953,1.31137216091156,3,3
"4448","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4448,"verschärfung",0.897435903549194,0.994587242603302,0,0
"4449","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4449,"versehen",2.08571434020996,1.42191731929779,3,3
"4450","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4450,"versenken",2.37373733520508,1.26640951633453,3,3
"4451","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4451,"versenkung",2.25,1.28805696964264,3,3
"4452","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4452,"versetzen",2.18181824684143,1.29888546466827,3,3
"4453","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4453,"verseuchen",3.09999990463257,0.875595033168793,3,3
"4454","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4454,"verseucht",3,0.471404522657394,3,3
"4455","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4455,"versickern",2.54545450210571,1.1281521320343,3,3
"4456","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4456,"versiegen",2.40000009536743,0.516397774219513,2,2
"4457","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4457,"versorgungsstruktur",1.72727274894714,1.34839975833893,2,2
"4458","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4458,"verspielen",2.25,1.48477113246918,3,3
"4459","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4459,"verspielt",2.70000004768372,1.15950179100037,3,3
"4460","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4460,"verspäten",2.73684215545654,0.991189241409302,3,3
"4461","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4461,"verspätet",2.59999990463257,1.07496774196625,3,3
"4462","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4462,"verspätung",2.35999989509583,1.28711569309235,3,3
"4463","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4463,"verstaatlichen",2.5,1.31425750255585,3,3
"4464","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4464,"verstaatlichungsmentalität",1.66666662693024,1.18817710876465,3,3
"4465","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4465,"verstaubt",2.51724147796631,0.949461877346039,2,2
"4466","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4466,"verstecken",1.78048777580261,1.28643822669983,3,3
"4467","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4467,"versteckt",1.66666662693024,1.35400640964508,0,0
"4468","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4468,"versteigen",1.91666662693024,1.37895441055298,3,3
"4469","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4469,"versteinern",2.1702127456665,1.02827739715576,2,2
"4470","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4470,"versteinert",1.89999997615814,1.37032032012939,3,3
"4471","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4471,"versteinerungstendenz",2.5,0.70710676908493,3,3
"4472","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4472,"versterben",1.8965517282486,1.47223901748657,3,3
"4473","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4473,"verstopfung",1.39999997615814,1.57762122154236,0,0
"4474","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4474,"verstorben",0.645833313465118,1.04147160053253,0,0
"4475","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4475,"verstoß",1.91164660453796,1.27957940101624,3,3
"4476","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4476,"verstreichen",2.70000004768372,0.948683321475983,3,3
"4477","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4477,"verstricken",2.59999990463257,0.516397774219513,3,3
"4478","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4478,"verstrickt",2.66666674613953,1.1180340051651,2,2
"4479","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4479,"verstrickung",2.67499995231628,0.888314425945282,3,3
"4480","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4480,"verständnislos",2.29999995231628,0.674948573112488,2,2
"4481","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4481,"verstörend",2.27500009536743,0.846940219402313,2,2
"4482","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4482,"verstört",1.74545454978943,1.3083518743515,3,3
"4483","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4483,"verstörung",2.40000009536743,1.07496774196625,3,3
"4484","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4484,"verstümmeln",3.36666655540466,0.61494791507721,3,3
"4485","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4485,"verstümmelung",2.17499995231628,1.61543035507202,3,3
"4486","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4486,"versus",1.10000002384186,1.48323965072632,0,0
"4487","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4487,"versäumen",0.904761910438538,1.17918455600739,0,0
"4488","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4488,"versäumnis",1.90384614467621,1.2120109796524,2,3
"4489","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4489,"verteilungskampf",3.09999990463257,0.737864792346954,3,3
"4490","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4490,"verteuern",2.63333344459534,0.964305460453033,3,3
"4491","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4491,"verteufelt",1.45454549789429,1.1281521320343,2,2
"4492","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4492,"vertragskündigung",3.09999990463257,0.567646205425262,3,3
"4493","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4493,"vertreiben",3.06451606750488,0.853833854198456,3,3
"4494","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4494,"vertreibung",1.92753624916077,1.29840219020844,3,3
"4495","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4495,"vertrieben",0.857142865657806,1.23145580291748,0,0
"4496","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4496,"verträumt",1.70000004768372,0.823272585868835,1,1
"4497","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4497,"vertrösten",2.20000004768372,1.13529241085052,3,3
"4498","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4498,"vertschüssen",3,0.942809045314789,3,3
"4499","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4499,"vertschüsst",1.95833337306976,1.23698902130127,2,2
"4500","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4500,"vertun",2.22222232818604,0.971825301647186,2,2
"4501","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4501,"vertusch",2.32142853736877,1.06723761558533,3,3
"4502","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4502,"vertuschung",1.91666662693024,0.996204912662506,2,2
"4503","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4503,"vertuschungsaktion",3.25,0.716350376605988,3,3
"4504","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4504,"verunglimpfen",2.13333344459534,1.2817714214325,3,3
"4505","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4505,"verunglimpfung",2.52500009536743,1.00599467754364,3,3
"4506","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4506,"verunmöglicht",2.36363625526428,1.13580071926117,3,3
"4507","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4507,"verunreinigt",1.03333330154419,1.32569646835327,0,0
"4508","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4508,"verunsichern",2.24719095230103,1.18973731994629,3,3
"4509","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4509,"verunsichert",2.25,1.01600098609924,3,3
"4510","1.0 (2020-11-30)","doi:10.11587/7PFLIU",4510,"verunsicherung",2.36220479011536,1.0886812210083,3,3
